3080, CC, 79
3089, AA, 81
3099, DD, 78
3110, AA, 82
3119, BB, 80
3128, CC, 80
3137, DD, 79
3146, BB, 81
3155, AA, 83
3165, CC, 81
3174, DD, 80
3183, BB, 82
3192, AA, 84
3201, CC, 82
3210, DD, 81
3220, AA, 85
3229, BB, 83
3238, CC, 83
3247, DD, 82
3256, BB, 84
3265, AA, 86
3275, CC, 84
3284, DD, 83
3293, BB, 85
3302, AA, 87
3311, CC, 85
3320, DD, 84
3331, AA, 88
3341, BB, 86
3350, CC, 86
3359, DD, 85
3368, BB, 87
3377, AA, 89
3386, CC, 87
3396, DD, 86
3405, BB, 88
3414, AA, 90
3423, CC, 88
3432, DD, 87
3441, AA, 91
3451, BB, 89
3460, CC, 89
3469, DD, 88
3478, BB, 90
3487, AA, 92
3496, CC, 90
3506, DD, 89
3515, BB, 91
3524, AA, 93
3533, CC, 91
3542, DD, 90
3553, AA, 94
3562, BB, 92
3572, CC, 92
3581, DD, 91
3590, BB, 93
3599, AA, 95
3608, CC, 93
3617, DD, 92
3627, BB, 94
3636, AA, 96
3645, CC, 94
3654, DD, 93
3663, AA, 97
3672, BB, 95
3682, CC, 95
3691, DD, 94
3700, BB, 96
3709, AA, 98
3718, CC, 96
3727, DD, 95
3737, BB, 97
3746, AA, 99
3755, CC, 97
3764, DD, 96
3775, AA, 100
3784, BB, 98
3793, CC, 98
3803, DD, 97
3812, BB, 99
3821, AA, 101
3830, CC, 99
3839, DD, 98
3848, BB, 100
3858, AA, 102
3867, CC, 100
3876, DD, 99
3885, AA, 103
3894, BB, 101
3903, CC, 101
3913, DD, 100
3922, BB, 102
3931, AA, 104
3940, CC, 102
3949, DD, 101
3958, BB, 103
3968, AA, 105
3977, CC, 103
3986, DD, 102
3997, AA, 106
4006, BB, 104
4015, CC, 104
4024, DD, 103
4034, BB, 105
4043, AA, 107
4052, CC, 105
4061, DD, 104
4070, BB, 106
4079, AA, 108
4089, CC, 106
4098, DD, 105
4107, AA, 109
4116, BB, 107
4125, CC, 107
4134, DD, 106
4144, BB, 108
4153, AA, 110
4162, CC, 108
4171, DD, 107
4180, BB, 109
4189, AA, 111
4199, CC, 109
4208, DD, 108
4219, AA, 112
4228, BB, 110
4237, CC, 110
4246, DD, 109
4255, BB, 111
4265, AA, 113
4274, CC, 111
4283, DD, 110
4292, BB, 112
4301, AA, 114
4310, CC, 112
4320, DD, 111
4331, AA, 115
4340, BB, 113
4349, CC, 113
4358, DD, 112
4367, BB, 114
4376, AA, 116
4386, CC, 114
4395, DD, 113
4404, BB, 115
4413, AA, 117
4422, CC, 115
4431, DD, 114
4441, AA, 118
4450, BB, 116
4459, CC, 116
4468, DD, 115
4477, BB, 117
4486, AA, 119
4496, CC, 117
4505, DD, 116
4516, AA, 120
4525, BB, 118
4534, CC, 118
4543, DD, 117
4554, AA, 121
4563, BB, 119
4573, CC, 119
4582, DD, 118
4591, BB, 120
4600, AA, 122
4609, CC, 120
4618, DD, 119
4628, AA, 123
4637, BB, 121
4646, CC, 121
4655, DD, 120
4664, AA, 124
4673, BB, 122
4683, CC, 122
4692, DD, 121
4701, BB, 123
4710, AA, 125
4719, CC, 123
4728, DD, 122
4738, AA, 126
4747, BB, 124
4756, CC, 124
4765, DD, 123
4776, AA, 127
4785, BB, 125
4794, CC, 125
4804, DD, 124
4813, BB, 126
4822, AA, 128
4831, CC, 126
4840, DD, 125
4849, AA, 129
4859, BB, 127
4868, CC, 127
4877, DD, 126
4886, AA, 130
4895, BB, 128
4904, CC, 128
4914, DD, 127
4923, BB, 129
4932, AA, 131
4941, CC, 129
4950, DD, 128
4959, AA, 132
4969, BB, 130
4978, CC, 130
4987, DD, 129
4998, AA, 133
5007, BB, 131
5016, CC, 131
5025, DD, 130
5035, BB, 132
5044, AA, 134
5053, CC, 132
5062, DD, 131
5071, AA, 135
5080, BB, 133
5090, CC, 133
5099, DD, 132
5108, AA, 136
5117, BB, 134
5126, CC, 134
5135, DD, 133
5145, BB, 135
5154, AA, 137
5163, CC, 135
5172, DD, 134
5181, AA, 138
5190, BB, 136
5200, CC, 136
5209, DD, 135
5220, AA, 139
5229, BB, 137
5238, CC, 137
5247, DD, 136
5256, BB, 138
5266, AA, 140
5275, CC, 138
5284, DD, 137
5293, AA, 141
5302, BB, 139
5311, CC, 139
5321, DD, 138
5330, AA, 142
5339, BB, 140
5348, CC, 140
5357, DD, 139
5366, BB, 141
5376, AA, 143
5385, CC, 141
5394, DD, 140
5403, AA, 144
5412, BB, 142
5421, CC, 142
5431, DD, 141
5442, AA, 145
5451, BB, 143
5460, CC, 143
5469, DD, 142
5478, BB, 144
5487, AA, 146
5497, CC, 144
5506, DD, 143
5515, AA, 147
5524, BB, 145
5533, CC, 145
5542, DD, 144
5552, AA, 148
5561, BB, 146
5570, CC, 146
5579, DD, 145
5588, BB, 147
5597, AA, 149
5607, CC, 147
5616, DD, 146
5625, AA, 150
5634, BB, 148
5643, CC, 148
5652, DD, 147
5663, AA, 151
5673, BB, 149
5682, CC, 149
5691, DD, 148
5700, BB, 150
5709, AA, 152
5718, CC, 150
5728, DD, 149
5737, BB, 151
5746, CC, 151
5755, AA, 153
5764, DD, 150
5773, AA, 154
5783, BB, 152
5792, CC, 152
5801, DD, 151
5810, BB, 153
5819, AA, 155
5828, CC, 153
5838, DD, 152
5847, BB, 154
5856, CC, 154
5865, AA, 156
5874, DD, 153
5885, AA, 157
5894, BB, 155
5904, CC, 155
5913, DD, 154
5922, BB, 156
5931, AA, 158
5940, CC, 156
5949, DD, 155
5959, BB, 157
5968, CC, 157
5977, AA, 159
5986, DD, 156
5995, AA, 160
6004, BB, 158
6014, CC, 158
6023, DD, 157
6032, BB, 159
6041, AA, 161
6050, CC, 159
6059, DD, 158
6069, BB, 160
6078, CC, 160
6087, AA, 162
6096, DD, 159
6107, AA, 163
6116, BB, 161
6125, CC, 161
6135, DD, 160
6144, BB, 162
6153, AA, 164
6162, CC, 162
6171, DD, 161
6180, BB, 163
6190, CC, 163
6199, AA, 165
6208, DD, 162
6217, AA, 166
6226, BB, 164
6235, CC, 164
6245, DD, 163
6254, BB, 165
6263, AA, 167
6272, CC, 165
6281, DD, 164
6290, BB, 166
6300, CC, 166
6309, AA, 168
6318, DD, 165
6329, AA, 169
6338, BB, 167
6347, CC, 167
6356, DD, 166
6366, BB, 168
6375, AA, 170
6384, CC, 168
6393, DD, 167
6402, BB, 169
6411, CC, 169
6421, AA, 171
6430, DD, 168
6439, AA, 172
6448, BB, 170
6457, CC, 170
6466, DD, 169
6476, BB, 171
6485, AA, 173
6494, CC, 171
6503, DD, 170
6512, BB, 172
6521, CC, 172
6531, AA, 174
6540, DD, 171
6551, AA, 175
6560, BB, 173
6569, CC, 173
6578, DD, 172
6587, BB, 174
6597, AA, 176
6606, CC, 174
6615, DD, 173
6624, BB, 175
6633, CC, 175
6642, AA, 177
6652, DD, 174
6661, AA, 178
6670, BB, 176
6679, CC, 176
6688, DD, 175
6697, BB, 177
6707, AA, 179
6716, CC, 177
6725, DD, 176
6734, BB, 178
6743, AA, 180
6752, CC, 178
6762, DD, 177
6773, AA, 181
6782, BB, 179
6791, CC, 179
6800, DD, 178
6809, BB, 180
6818, AA, 182
6828, CC, 180
6837, DD, 179
6846, BB, 181
6855, AA, 183
6864, CC, 181
6873, DD, 180
6883, AA, 184
6892, BB, 182
6901, CC, 182
6910, DD, 181
6919, BB, 183
6928, AA, 185
6938, CC, 183
6947, DD, 182
6956, BB, 184
6965, AA, 186
6974, CC, 184
6983, DD, 183
6994, AA, 187
7004, BB, 185
7013, CC, 185
7022, DD, 184
7031, BB, 186
7040, AA, 188
7049, CC, 186
7059, DD, 185
7068, BB, 187
7077, AA, 189
7086, CC, 187
7095, DD, 186
7104, AA, 190
7114, BB, 188
7123, CC, 188
7132, DD, 187
7141, BB, 189
7150, AA, 191
7159, CC, 189
7169, DD, 188
7178, BB, 190
7187, AA, 192
7196, CC, 190
7205, DD, 189
7216, AA, 193
7225, BB, 191
7235, CC, 191
7244, DD, 190
7253, BB, 192
7262, AA, 194
7271, CC, 192
7280, DD, 191
7290, BB, 193
7299, AA, 195
7308, CC, 193
7317, DD, 192
7326, AA, 196
7335, BB, 194
7345, CC, 194
7354, DD, 193
7363, BB, 195
7372, AA, 197
7381, CC, 195
7390, DD, 194
7400, BB, 196
7409, AA, 198
7418, CC, 196
7427, DD, 195
7438, AA, 199
7447, BB, 197
7456, CC, 197
7466, DD, 196
7475, BB, 198
7484, AA, 200
7493, CC, 198
7502, DD, 197
7511, BB, 199
7521, AA, 201
7530, CC, 199
7539, DD, 198
7548, AA, 202
7557, BB, 200
7566, CC, 200
7576, DD, 199
7585, BB, 201
7594, AA, 203
7603, CC, 201
7612, DD, 200
7621, BB, 202
7631, AA, 204
7640, CC, 202
7649, DD, 201
7660, AA, 205
7669, BB, 203
7678, CC, 203
7687, DD, 202
7697, BB, 204
7706, AA, 206
7715, CC, 204
7724, DD, 203
7733, BB, 205
7742, AA, 207
7752, CC, 205
7761, DD, 204
7770, AA, 208
7779, BB, 206
7788, CC, 206
7797, DD, 205
7807, BB, 207
7816, AA, 209
7825, CC, 207
7834, DD, 206
7843, BB, 208
7852, AA, 210
7862, CC, 208
7871, DD, 207
7882, AA, 211
7891, BB, 209
7900, CC, 209
7909, DD, 208
7918, BB, 210
7928, AA, 212
7937, CC, 210
7946, DD, 209
7955, BB, 211
7964, AA, 213
7973, CC, 211
7983, DD, 210
7992, AA, 214
8001, BB, 212
8010, CC, 212
8019, DD, 211
8028, BB, 213
8038, AA, 215
8047, CC, 213
8056, DD, 212
8067, AA, 216
8076, BB, 214
8085, CC, 214
8094, DD, 213
8105, AA, 217
8115, BB, 215
8124, CC, 215
8133, DD, 214
8142, BB, 216
8151, AA, 218
8160, CC, 216
8170, DD, 215
8179, AA, 219
8188, BB, 217
8197, CC, 217
8206, DD, 216
8217, AA, 220
8226, BB, 218
8236, CC, 218
8245, DD, 217
8254, BB, 219
8263, AA, 221
8272, CC, 219
8281, DD, 218
8291, AA, 222
8300, BB, 220
8309, CC, 220
8318, DD, 219
8327, AA, 223
8336, BB, 221
8346, CC, 221
8355, DD, 220
8364, BB, 222
8373, AA, 224
8382, CC, 222
8391, DD, 221
8401, AA, 225
8410, BB, 223
8419, CC, 223
8428, DD, 222
8439, AA, 226
8448, BB, 224
8457, CC, 224
8467, DD, 223
8476, BB, 225
8485, AA, 227
8494, CC, 225
8503, DD, 224
8512, AA, 228
8522, BB, 226
8531, CC, 226
8540, DD, 225
8549, AA, 229
8558, BB, 227
8567, CC, 227
8577, DD, 226
8586, BB, 228
8595, AA, 230
8604, CC, 228
8613, DD, 227
8622, AA, 231
8632, BB, 229
8641, CC, 229
8650, DD, 228
8661, AA, 232
8670, BB, 230
8679, CC, 230
8688, DD, 229
8698, BB, 231
8707, AA, 233
8716, CC, 231
8725, DD, 230
8734, AA, 234
8743, BB, 232
8753, CC, 232
8762, DD, 231
8771, AA, 235
8780, BB, 233
8789, CC, 233
8798, DD, 232
8808, BB, 234
8817, AA, 236
8826, CC, 234
8835, DD, 233
8844, AA, 237
8853, BB, 235
8863, CC, 235
8872, DD, 234
8883, AA, 238
8892, BB, 236
8901, CC, 236
8910, DD, 235
8919, BB, 237
8929, AA, 239
8938, CC, 237
8947, DD, 236
8956, AA, 240
8965, BB, 238
8974, CC, 238
8984, DD, 237
8993, AA, 241
9002, BB, 239
9011, CC, 239
9020, DD, 238
9029, BB, 240
9039, AA, 242
9048, CC, 240
9057, DD, 239
9066, AA, 243
9075, BB, 241
9084, CC, 241
9094, DD, 240
9105, AA, 244
9114, BB, 242
9123, CC, 242
9132, DD, 241
9141, BB, 243
9150, AA, 245
9160, CC, 243
9169, DD, 242
9178, AA, 246
9187, BB, 244
9196, CC, 244
9205, DD, 243
9215, AA, 247
9224, BB, 245
9233, CC, 245
9242, DD, 244
9251, BB, 246
9260, AA, 248
9270, CC, 246
9279, DD, 245
9288, BB, 247
9297, CC, 247
9306, AA, 249
9315, DD, 246
9326, AA, 250
9336, BB, 248
9345, CC, 248
9354, DD, 247
9363, BB, 249
9372, AA, 251
9381, CC, 249
9391, DD, 248
9400, BB, 250
9409, CC, 250
9418, AA, 252
9427, DD, 249
9436, AA, 253
9446, BB, 251
9455, CC, 251
9464, DD, 250
9473, BB, 252
9482, AA, 254
9491, CC, 252
9501, DD, 251
9510, BB, 253
9519, CC, 253
9528, AA, 255
9537, DD, 252
9548, AA, 256
9557, BB, 254
9567, CC, 254
9576, DD, 253
9585, BB, 255
9594, AA, 257
9603, CC, 255
9612, DD, 254
9622, BB, 256
9631, CC, 256
9640, AA, 258
9649, DD, 255
9658, AA, 259
9667, BB, 257
9677, CC, 257
9686, DD, 256
9695, BB, 258
9704, AA, 260
9713, CC, 258
9722, DD, 257
9732, BB, 259
9741, CC, 259
9750, AA, 261
9759, DD, 258
9770, AA, 262
9779, BB, 260
9788, CC, 260
9798, DD, 259
9807, BB, 261
9816, AA, 263
9825, CC, 261
9834, DD, 260
9843, BB, 262
9853, CC, 262
9862, AA, 264
9871, DD, 261
9880, AA, 265
9889, BB, 263
9898, CC, 263
9908, DD, 262
9917, BB, 264
9926, AA, 266
9935, CC, 264
9944, DD, 263
9953, BB, 265
9963, CC, 265
9972, AA, 267
9981, DD, 264
9992, AA, 268
10001, BB, 266
10010, CC, 266
10019, DD, 265
10029, BB, 267
10038, AA, 269
10047, CC, 267
10056, DD, 266
10065, BB, 268
10074, CC, 268
10084, AA, 270
10093, DD, 267
10102, AA, 271
10111, BB, 269
10120, CC, 269
10129, DD, 268
10139, BB, 270
10148, AA, 272
10157, CC, 270
10166, DD, 269
10175, BB, 271
10184, CC, 271
10194, AA, 273
10203, DD, 270
10214, AA, 274
10223, BB, 272
10232, CC, 272
10241, DD, 271
10250, BB, 273
10260, AA, 275
10269, CC, 273
10278, DD, 272
10287, BB, 274
10296, AA, 276
10305, CC, 274
10315, DD, 273
10324, AA, 277
10333, BB, 275
10342, CC, 275
10351, DD, 274
10360, BB, 276
10370, AA, 278
10379, CC, 276
10388, DD, 275
10397, BB, 277
10406, AA, 279
10415, CC, 277
10425, DD, 276
10436, AA, 280
10445, BB, 278
10454, CC, 278
10463, DD, 277
10472, BB, 279
10481, AA, 281
10491, CC, 279
10500, DD, 278
10509, BB, 280
10518, AA, 282
10527, CC, 280
10536, DD, 279
10546, AA, 283
10555, BB, 281
10564, CC, 281
10573, DD, 280
10582, BB, 282
10591, AA, 284
10601, CC, 282
10610, DD, 281
10619, BB, 283
10628, AA, 285
10637, CC, 283
10646, DD, 282
10657, AA, 286
10667, BB, 284
10676, CC, 284
10685, DD, 283
10694, BB, 285
10703, AA, 287
10712, CC, 285
10722, DD, 284
10731, BB, 286
10740, AA, 288
10749, CC, 286
10758, DD, 285
10767, AA, 289
10777, BB, 287
10786, CC, 287
10795, DD, 286
10804, BB, 288
10813, AA, 290
10822, CC, 288
10832, DD, 287
10841, BB, 289
10850, AA, 291
10859, CC, 289
10868, DD, 288
10879, AA, 292
10888, BB, 290
10898, CC, 290
10907, DD, 289
10916, BB, 291
10925, AA, 293
10934, CC, 291
10943, DD, 290
10953, BB, 292
10962, AA, 294
10971, CC, 292
10980, DD, 291
10989, AA, 295
10998, BB, 293
11008, CC, 293
11017, DD, 292
11026, BB, 294
11035, AA, 296
11044, CC, 294
11053, DD, 293
11063, BB, 295
11072, AA, 297
11081, CC, 295
11090, DD, 294
11101, AA, 298
11110, BB, 296
11119, CC, 296
11129, DD, 295
11138, BB, 297
11147, AA, 299
11156, CC, 297
11165, DD, 296
11174, BB, 298
11184, AA, 300
11193, CC, 298
11202, DD, 297
11211, AA, 301
11220, BB, 299
11229, CC, 299
11239, DD, 298
11248, BB, 300
11257, AA, 302
11266, CC, 300
11275, DD, 299
11284, BB, 301
11294, AA, 303
11303, CC, 301
11312, DD, 300
11323, AA, 304
11332, BB, 302
11341, CC, 302
11350, DD, 301
11360, BB, 303
11369, AA, 305
11378, CC, 303
11387, DD, 302
11396, BB, 304
11405, AA, 306
11415, CC, 304
11424, DD, 303
11433, AA, 307
11442, BB, 305
11451, CC, 305
11460, DD, 304
11470, BB, 306
11479, AA, 308
11488, CC, 306
11497, DD, 305
11506, BB, 307
11515, AA, 309
11525, CC, 307
11534, DD, 306
11545, AA, 310
11554, BB, 308
11563, CC, 308
11572, DD, 307
11581, BB, 309
11591, AA, 311
11600, CC, 309
11609, DD, 308
11620, AA, 312
11629, BB, 310
11638, CC, 310
11647, DD, 309
11658, AA, 313
11668, BB, 311
11677, CC, 311
11686, DD, 310
11695, BB, 312
11704, AA, 314
11713, CC, 312
11723, DD, 311
11732, AA, 315
11741, BB, 313
11750, CC, 313
11759, DD, 312
11768, AA, 316
11778, BB, 314
11787, CC, 314
11796, DD, 313
11805, BB, 315
11814, AA, 317
11823, CC, 315
11833, DD, 314
11842, AA, 318
11851, BB, 316
11860, CC, 316
11869, DD, 315
11880, AA, 319
11889, BB, 317
11899, CC, 317
11908, DD, 316
11917, BB, 318
11926, AA, 320
11935, CC, 318
11944, DD, 317
11954, AA, 321
11963, BB, 319
11972, CC, 319
11981, DD, 318
11990, AA, 322
11999, BB, 320
12009, CC, 320
12018, DD, 319
12027, BB, 321
12036, AA, 323
12045, CC, 321
12054, DD, 320
12064, AA, 324
12073, BB, 322
12082, CC, 322
12091, DD, 321
12102, AA, 325
12111, BB, 323
12120, CC, 323
12130, DD, 322
12139, BB, 324
12148, AA, 326
12157, CC, 324
12166, DD, 323
12175, AA, 327
12185, BB, 325
12194, CC, 325
12203, DD, 324
12212, AA, 328
12221, BB, 326
12230, CC, 326
12240, DD, 325
12249, BB, 327
12258, AA, 329
12267, CC, 327
12276, DD, 326
12285, AA, 330
12295, BB, 328
12304, CC, 328
12313, DD, 327
12324, AA, 331
12333, BB, 329
12342, CC, 329
12351, DD, 328
12361, BB, 330
12370, AA, 332
12379, CC, 330
12388, DD, 329
12397, AA, 333
12406, BB, 331
12416, CC, 331
12425, DD, 330
12434, AA, 334
12443, BB, 332
12452, CC, 332
12461, DD, 331
12471, BB, 333
12480, AA, 335
12489, CC, 333
12498, DD, 332
12507, AA, 336
12516, BB, 334
12526, CC, 334
12535, DD, 333
12546, AA, 337
12555, BB, 335
12564, CC, 335
12573, DD, 334
12582, BB, 336
12592, AA, 338
12601, CC, 336
12610, DD, 335
12619, AA, 339
12628, BB, 337
12637, CC, 337
12647, DD, 336
12656, AA, 340
12665, BB, 338
12674, CC, 338
12683, DD, 337
12692, BB, 339
12702, AA, 341
12711, CC, 339
12720, DD, 338
12729, AA, 342
12738, BB, 340
12747, CC, 340
12757, DD, 339
12768, AA, 343
12777, BB, 341
12786, CC, 341
12795, DD, 340
12804, BB, 342
12813, AA, 344
12823, CC, 342
12832, DD, 341
12841, BB, 343
12850, CC, 343
12859, AA, 345
12868, DD, 342
12878, AA, 346
12887, BB, 344
12896, CC, 344
12905, DD, 343
12914, BB, 345
12923, AA, 347
12933, CC, 345
12942, DD, 344
12951, BB, 346
12960, CC, 346
12969, AA, 348
12978, DD, 345
12989, AA, 349
12999, BB, 347
13008, CC, 347
13017, DD, 346
13026, BB, 348
13035, AA, 350
13044, CC, 348
13054, DD, 347
13063, BB, 349
13072, CC, 349
13081, AA, 351
13090, DD, 348
13099, AA, 352
13109, BB, 350
13118, CC, 350
13127, DD, 349
13136, BB, 351
13145, AA, 353
13154, CC, 351
13164, DD, 350
13173, BB, 352
13182, CC, 352
13191, AA, 354
13200, DD, 351
13211, AA, 355
13220, BB, 353
13230, CC, 353
13239, DD, 352
13248, BB, 354
13257, AA, 356
13266, CC, 354
13275, DD, 353
13285, BB, 355
13294, CC, 355
13303, AA, 357
13312, DD, 354
13321, AA, 358
13330, BB, 356
13340, CC, 356
13349, DD, 355
13358, BB, 357
13367, AA, 359
13376, CC, 357
13385, DD, 356
13395, BB, 358
13404, CC, 358
13413, AA, 360
13422, DD, 357
13433, AA, 361
13442, BB, 359
13451, CC, 359
13461, DD, 358
13470, BB, 360
13479, AA, 362
13488, CC, 360
13497, DD, 359
13506, BB, 361
13516, CC, 361
13525, AA, 363
13534, DD, 360
13543, AA, 364
13552, BB, 362
13561, CC, 362
13571, DD, 361
13580, BB, 363
13589, AA, 365
13598, CC, 363
13607, DD, 362
13616, BB, 364
13626, CC, 364
13635, AA, 366
13644, DD, 363
13655, AA, 367
13664, BB, 365
13673, CC, 365
13682, DD, 364
13692, BB, 366
13701, AA, 368
13710, CC, 366
13719, DD, 365
13728, BB, 367
13737, CC, 367
13747, AA, 369
13756, DD, 366
13765, AA, 370
13774, BB, 368
13783, CC, 368
13792, DD, 367
13802, BB, 369
13811, AA, 371
13820, CC, 369
13829, DD, 368
13838, BB, 370
13847, AA, 372
13857, CC, 370
13866, DD, 369
13877, AA, 373
13886, BB, 371
13895, CC, 371
13904, DD, 370
13913, BB, 372
13923, AA, 374
13932, CC, 372
13941, DD, 371
13950, BB, 373
13959, AA, 375
13968, CC, 373
13978, DD, 372
13987, AA, 376
13996, BB, 374
14005, CC, 374
14014, DD, 373
14023, BB, 375
14033, AA, 377
14042, CC, 375
14051, DD, 374
14060, BB, 376
14069, AA, 378
14078, CC, 376
14088, DD, 375
14099, AA, 379
14108, BB, 377
14117, CC, 377
14126, DD, 376
14135, BB, 378
14144, AA, 380
14154, CC, 378
14163, DD, 377
14172, BB, 379
14181, AA, 381
14190, CC, 379
14199, DD, 378
14209, AA, 382
14218, BB, 380
14227, CC, 380
14236, DD, 379
14245, BB, 381
14254, AA, 383
14264, CC, 381
14273, DD, 380
14282, BB, 382
14291, AA, 384
14300, CC, 382
14309, DD, 381
14320, AA, 385
14330, BB, 383
14339, CC, 383
14348, DD, 382
14357, BB, 384
14366, AA, 386
14375, CC, 384
14385, DD, 383
14394, BB, 385
14403, AA, 387
14412, CC, 385
14421, DD, 384
14430, AA, 388
14440, BB, 386
14449, CC, 386
14458, DD, 385
14467, BB, 387
14476, AA, 389
14485, CC, 387
14495, DD, 386
14504, BB, 388
14513, AA, 390
14522, CC, 388
14531, DD, 387
14542, AA, 391
14551, BB, 389
14561, CC, 389
14570, DD, 388
14579, BB, 390
14588, AA, 392
14597, CC, 390
14606, DD, 389
